PassengerId,Survived
1257,0.6637560614867621
1258,0.20613204922246497
1259,0.3069475255022057
1260,0.6090873753398967
1261,0.4413356649477006
1262,0.45732443470074524
1263,0.7282654022664148
1264,0.486154585957856
1265,0.32651868226149805
1266,0.5151091607891155
1267,0.7216859947462928
1268,0.1966045909964711
1269,0.5003701402075094
1270,0.47957999941538665
1271,0.3497667994761754
1272,0.24393403208482078
1273,0.25164476269508984
1274,0.24921035065282704
1275,0.26829323178183295
1276,0.455786518054773
1277,0.5684393991900957
1278,0.26678278789892296
1279,0.22759208872308512
1280,0.2895924598717806
1281,0.33107949063615716
1282,0.7570945561618789
1283,0.5477954110551406
1284,0.45236579215007533
1285,0.30173527630579366
1286,0.15679811043645653
1287,0.7259113668437728
1288,0.2663724075658559
1289,0.5586896570724708
1290,0.2820022638279096
1291,0.21348202622387202
1292,0.7596120858692894
1293,0.3353848191408122
1294,0.7841113485232425
1295,0.7664831792739516
1296,0.510436015165457
1297,0.5098265896708047
1298,0.44132328194686876
1299,0.646886025076406
1300,0.24391120712153402
1301,0.43429387472146985
1302,0.24393403208482078
1303,0.6047766502650943
1304,0.23634383604094977
1305,0.24416853513228776
1306,0.6473765718332891
1307,0.15603120708070306
1308,0.24416853513228776
1309,0.2583695302647073
